iteration,n_conflicted_cells,converged,total_iterations
39000,11765,False,65750
39250,11553,False,65750
39500,11373,False,65750
39750,11167,False,65750
40000,10988,False,65750
40250,10780,False,65750
40500,10579,False,65750
40750,10325,False,65750
41000,10088,False,65750
41250,9851,False,65750
41500,9605,False,65750
41750,9373,False,65750
42000,9101,False,65750
42250,8845,False,65750
42500,8604,False,65750
42750,8353,False,65750
43000,8081,False,65750
43250,7809,False,65750
43500,7518,False,65750
43750,7190,False,65750
44000,6892,False,65750
44250,6603,False,65750
44500,6437,False,65750
44750,6298,False,65750
45000,6161,False,65750
45250,6014,False,65750
45500,5883,False,65750
45750,5750,False,65750
46000,5599,False,65750
46250,5463,False,65750
46500,5319,False,65750
46750,5148,False,65750
47000,4958,False,65750
47250,4786,False,65750
47500,4607,False,65750
47750,4414,False,65750
48000,4247,False,65750
48250,4042,False,65750
48500,3853,False,65750
48750,3624,False,65750
49000,3398,False,65750
49250,3140,False,65750
49500,3005,False,65750
49750,2901,False,65750
50000,2762,False,65750
50250,2621,False,65750
50500,2499,False,65750
50750,2336,False,65750
51000,2193,False,65750
51250,2010,False,65750
51500,1805,False,65750
51750,1611,False,65750
52000,1486,False,65750
52250,1349,False,65750
52500,1217,False,65750
52750,1071,False,65750
53000,931,False,65750
53250,823,False,65750
53500,709,False,65750
53750,588,False,65750
54000,499,False,65750
54250,375,False,65750
54500,296,False,65750
54750,208,False,65750
55000,144,False,65750
55250,56,False,65750
55500,16,False,65750
55750,12,False,65750
56000,12,False,65750
56250,12,False,65750
56500,12,False,65750
56750,12,False,65750
57000,12,False,65750
57250,12,False,65750
57500,12,False,65750
57750,12,False,65750
58000,12,False,65750
58250,12,False,65750
58500,12,False,65750
58750,12,False,65750
59000,12,False,65750
59250,12,False,65750
59500,12,False,65750
59750,12,False,65750
60000,12,False,65750
60250,12,False,65750
60500,12,False,65750
60750,12,False,65750
61000,12,False,65750
61250,12,False,65750
61500,12,False,65750
61750,12,False,65750
62000,12,False,65750
62250,12,False,65750
62500,12,False,65750
62750,12,False,65750
63000,12,False,65750
63250,12,False,65750
63500,12,False,65750
63750,12,False,65750
64000,12,False,65750
64250,12,False,65750
64500,12,False,65750
64750,12,False,65750
65000,12,False,65750
65250,12,False,65750
65500,12,False,65750
65750,12,False,65750
